Year,Month,State,County,Rate
2015,January,Pennsylvania,Elk County,5.4
2015,January,Pennsylvania,Huntingdon County,9.3
2015,January,Pennsylvania,Snyder County,5.8
2015,January,Pennsylvania,Bedford County,7.7
2015,January,Pennsylvania,Montgomery County,4.7
2015,January,Pennsylvania,Mifflin County,6.7
2015,January,Pennsylvania,Warren County,5.8
2015,January,Pennsylvania,Philadelphia County,7.8
2015,January,Pennsylvania,Forest County,10
2015,January,Pennsylvania,Somerset County,8.3
2015,January,Kentucky,Monroe County,5.2
2015,January,Kentucky,Green County,6.2
2015,January,Kentucky,Taylor County,7
2015,January,Kentucky,Laurel County,7
2015,January,Kentucky,Madison County,4.9
2015,January,Kentucky,Knott County,10.1
2015,January,Kentucky,Breckinridge County,7.3
2015,January,Kentucky,Todd County,5.1
2015,January,Kentucky,Marion County,5.7
2015,January,Kentucky,Knox County,9
2015,January,Kentucky,Gallatin County,6.5
2015,January,Kentucky,Crittenden County,6.3
2015,January,Kentucky,Lincoln County,8.2
2015,January,Kentucky,Hardin County,5.9
2015,January,Kentucky,Pike County,9.6
2015,January,Kentucky,Logan County,5.4
2015,January,Kentucky,Lyon County,7.5
2015,January,Kentucky,Lawrence County,9.8
2015,January,Kentucky,Butler County,7.7
2015,January,Kentucky,Harlan County,11.6
2015,January,Kentucky,Boone County,4.8
2015,January,Kentucky,Clinton County,9.2
2015,January,Kentucky,Greenup County,8.8
2015,January,Kentucky,Larue County,6.3
2015,January,Kentucky,Spencer County,4.9
2015,January,Kentucky,Oldham County,4.4
2015,January,Kentucky,Christian County,6.9
2015,January,Kentucky,Scott County,4.3
2015,January,Kentucky,Grant County,6.5
2015,January,Kentucky,Graves County,7
2015,January,Kentucky,Bourbon County,5.2
2015,January,Kentucky,Robertson County,6.7
2015,January,Kentucky,Breathitt County,10.7
2015,January,Kentucky,Owen County,4.8
2015,January,Kentucky,Livingston County,9
2015,January,Kentucky,Mason County,7.4
2015,January,Kentucky,Jefferson County,5.4
2015,January,Kentucky,Campbell County,4.9
2015,January,Kentucky,Hart County,5.8
2015,January,Kentucky,Marshall County,7.1
2015,January,Kentucky,Pulaski County,7
2015,January,Kentucky,Anderson County,4.8
2015,January,Kentucky,Hopkins County,6
2015,January,Kentucky,Casey County,6.4
2015,January,Kentucky,Leslie County,11.9
2015,January,Kentucky,Garrard County,6
2015,January,Kentucky,Bracken County,8.3
2015,January,Kentucky,Morgan County,9.3
2015,January,Kentucky,Perry County,9.8
2015,January,Kentucky,Simpson County,5.4
2015,January,Kentucky,Meade County,6.4
2015,January,Kentucky,Trigg County,6.9
2015,January,Kentucky,Whitley County,7.6
2015,January,Kentucky,Johnson County,8.9
2015,January,Kentucky,Powell County,8.5
2015,January,Kentucky,Boyle County,6.3
2015,January,Kentucky,Caldwell County,6.4
2015,January,Kentucky,Muhlenberg County,7.8
2015,January,Kentucky,Menifee County,10.9
2015,January,Kentucky,Fayette County,4.3
2015,January,Kentucky,Russell County,14
2015,January,Kentucky,Elliott County,12.2
2015,January,Kentucky,Shelby County,4.6
2015,January,Kentucky,Warren County,5.4
2015,January,Kentucky,Letcher County,11.3
2015,January,Kentucky,Martin County,10.1
2015,January,Kentucky,Edmonson County,8.9
2015,January,Kentucky,McCracken County,6.9
2015,January,Kentucky,Lee County,8.8
2015,January,Kentucky,Fulton County,7.6
2015,January,Kentucky,Ballard County,8
2015,January,Kentucky,Woodford County,3.8
2015,January,Kentucky,McLean County,6
2015,January,Kentucky,Carlisle County,6.6
2015,January,Kentucky,Franklin County,4.8
2015,January,Kentucky,Mercer County,5.8
2015,January,Kentucky,Allen County,5.7
2015,January,Kentucky,Grayson County,8
2015,January,Kentucky,Clay County,10.2
2015,January,Kentucky,Henry County,5.6
2015,January,Kentucky,Rowan County,6.7
2015,January,Kentucky,Cumberland County,7.9
2015,January,Kentucky,Kenton County,5.3
2015,January,Kentucky,Boyd County,7.7
2015,January,Kentucky,Washington County,4.8
2015,January,Kentucky,Carter County,11.7
2015,January,Kentucky,Estill County,7.6
2015,January,Kentucky,Wolfe County,11.8
2015,January,Kentucky,Harrison County,5.5
2015,January,Kentucky,Floyd County,9.5
2015,January,Kentucky,Daviess County,5.5
2015,January,Kentucky,Rockcastle County,7.7
2015,January,Kentucky,Montgomery County,7.7
2015,January,Kentucky,Barren County,6.3
2015,January,Kentucky,Webster County,5
2015,January,Kentucky,Wayne County,8.8
2015,January,Kentucky,Owsley County,10.4
2015,January,Kentucky,Calloway County,5.6
2015,January,Kentucky,Henderson County,5.5
2015,January,Kentucky,Bath County,9.8
2015,January,Kentucky,Adair County,9.3
2015,January,Kentucky,Hancock County,5.6
2015,January,Kentucky,Carroll County,6.6
2015,January,Kentucky,Lewis County,10.2
2015,January,Kentucky,Jackson County,10.2
2015,January,Kentucky,McCreary County,9.5
2015,January,Kentucky,Fleming County,7.6
2015,January,Kentucky,Trimble County,6.5
2015,January,Kentucky,Ohio County,7.8
2015,January,Kentucky,Nelson County,5.9
2015,January,Kentucky,Bullitt County,5.3
2015,January,Kentucky,Bell County,8.7
2015,January,Kentucky,Jessamine County,4.6
2015,January,Kentucky,Metcalfe County,6.2
2015,January,Kentucky,Clark County,5.9
2015,January,Kentucky,Union County,5.9
2015,January,Kentucky,Hickman County,6.3
2015,January,Kentucky,Pendleton County,6.7
2015,January,Kentucky,Magoffin County,15.6
2015,January,Kentucky,Nicholas County,6.9
2015,January,Hawaii,Maui County,4.3
2015,January,Hawaii,Honolulu County,3.9
2015,January,Hawaii,Hawaii County,5
2015,January,Hawaii,Kauai County,4.6
2015,January,Nebraska,Red Willow County,2.4
2015,January,Nebraska,Madison County,2.9
2015,January,Nebraska,Stanton County,2.9
2015,January,Nebraska,Sarpy County,3
2015,January,Nebraska,Adams County,3.7
2015,January,Nebraska,Nance County,2.8
2015,January,Nebraska,Blaine County,5.1
2015,January,Nebraska,Knox County,4.4
2015,January,Nebraska,York County,3.5
2015,January,Nebraska,Fillmore County,2.8
2015,January,Nebraska,Lincoln County,3.3
2015,January,Nebraska,Gosper County,3
2015,January,Nebraska,Furnas County,2.9
2015,January,Nebraska,Pierce County,3.3
2015,January,Nebraska,Saline County,3.8
2015,January,Nebraska,Logan County,3
2015,January,Nebraska,Chase County,1.7
2015,January,Nebraska,Box Butte County,3.1
2015,January,Nebraska,Keya Paha County,2.2
2015,January,Nebraska,Butler County,3.2
2015,January,Nebraska,Custer County,2.6
2015,January,Nebraska,Harlan County,2.2
2015,January,Nebraska,Boone County,2.9
2015,January,Nebraska,Scotts Bluff County,3.8
2015,January,Nebraska,Sheridan County,2.7
2015,January,Nebraska,Otoe County,3.9
2015,January,Nebraska,Dawson County,3.7
2015,January,Nebraska,Brown County,3.5
2015,January,Nebraska,Dakota County,4.5
2015,January,Nebraska,Nemaha County,3.9
2015,January,Nebraska,Dixon County,3.7
2015,January,Nebraska,Grant County,1.8
2015,January,Nebraska,Howard County,5.3
2015,January,Nebraska,Deuel County,2.3
2015,January,Nebraska,Greeley County,3.5
2015,January,Nebraska,Jefferson County,3.1
2015,January,Nebraska,Colfax County,2.7
2015,January,Nebraska,Garden County,2.5
2015,January,Nebraska,Sioux County,2.8
2015,January,Nebraska,Burt County,4.4
2015,January,Nebraska,Richardson County,3.9
2015,January,Nebraska,Antelope County,3.1
2015,January,Nebraska,Garfield County,3.3
2015,January,Nebraska,Phelps County,2.5
2015,January,Nebraska,Holt County,2.7
2015,January,Nebraska,Keith County,3.1
2015,January,Nebraska,Dundy County,2.2
2015,January,Nebraska,Hayes County,2.4
2015,January,Nebraska,Nuckolls County,3
2015,January,Nebraska,Douglas County,3.6
2015,January,Nebraska,Lancaster County,2.9
2015,January,Nebraska,Seward County,3.4
2015,January,Nebraska,Frontier County,2.7
2015,January,Nebraska,Valley County,3.3
2015,January,Nebraska,Platte County,2.9
2015,January,Nebraska,Arthur County,4.8
2015,January,Nebraska,Thomas County,4.3
2015,January,Nebraska,Buffalo County,2.5
2015,January,Nebraska,Hooker County,6.6
2015,January,Nebraska,Merrick County,4.6
2015,January,Nebraska,Cedar County,2.4
2015,January,Nebraska,Dawes County,2.8
2015,January,Nebraska,Franklin County,2.9
2015,January,Nebraska,Johnson County,4.3
2015,January,Nebraska,Clay County,3.4
2015,January,Nebraska,Loup County,4.4
2015,January,Nebraska,Boyd County,3.5
2015,January,Nebraska,Washington County,3.2
2015,January,Nebraska,Rock County,2.9
2015,January,Nebraska,Kimball County,2.8
2015,January,Nebraska,Cherry County,2.4
2015,January,Nebraska,McPherson County,2.2
2015,January,Nebraska,Wheeler County,3
2015,January,Nebraska,Webster County,3.9
2015,January,Nebraska,Wayne County,2.5
2015,January,Nebraska,Saunders County,3.6
2015,January,Nebraska,Polk County,3.1
2015,January,Nebraska,Thayer County,2.7
2015,January,Nebraska,Kearney County,2.4
2015,January,Nebraska,Morrill County,3.5
2015,January,Nebraska,Pawnee County,2.8
2015,January,Nebraska,Perkins County,1.5
2015,January,Nebraska,Thurston County,5.2
2015,January,Nebraska,Gage County,4.6
2015,January,Nebraska,Hall County,5.2
2015,January,Nebraska,Cass County,4
2015,January,Nebraska,Banner County,5.3
2015,January,Nebraska,Dodge County,3.5
2015,January,Nebraska,Cuming County,2.9
2015,January,Nebraska,Hitchcock County,3.5
2015,January,Nebraska,Sherman County,3.5
2015,January,Nebraska,Cheyenne County,2
2015,January,Nebraska,Hamilton County,3.5
2015,January,Missouri,Monroe County,6.7
2015,January,Missouri,Madison County,6.2
2015,January,Missouri,Cole County,4.7
2015,January,Missouri,Chariton County,5.7
2015,January,Missouri,Camden County,10.1
2015,January,Missouri,Linn County,8.1
2015,January,Missouri,Knox County,5.2
2015,January,Missouri,Ralls County,5.1
2015,January,Missouri,Lincoln County,6.4
2015,January,Missouri,Pike County,5.9
2015,January,Missouri,Saline County,5.3
2015,January,Missouri,Bates County,7.6
2015,January,Missouri,Lawrence County,5.8
2015,January,Missouri,Butler County,7.3
2015,January,Missouri,Howell County,6.9
2015,January,Missouri,Boone County,4
2015,January,Missouri,Dade County,5.4
2015,January,Missouri,Benton County,7.8
2015,January,Missouri,Clinton County,7.1
2015,January,Missouri,Schuyler County,8.1
2015,January,Missouri,Clark County,6.8
2015,January,Missouri,Webster County,5.8
2015,January,Missouri,Mississippi County,6.7
2015,January,Missouri,Macon County,6.6
2015,January,Missouri,Christian County,5
2015,January,Missouri,Iron County,9.1
2015,January,Missouri,Scott County,6
2015,January,Missouri,Laclede County,7.6
2015,January,Missouri,Dunklin County,9
2015,January,Missouri,McDonald County,5
2015,January,Missouri,Livingston County,5
2015,January,Missouri,Barry County,6.1
2015,January,Missouri,Jefferson County,6
2015,January,Missouri,Saint Louis County,5.2
2015,January,Missouri,Pulaski County,6.8
2015,January,Missouri,Cape Girardeau County,4.7
2015,January,Missouri,New Madrid County,6.9
2015,January,Missouri,Jasper County,4.6
2015,January,Missouri,Vernon County,5.1
2015,January,Missouri,Stoddard County,8.4
2015,January,Missouri,Morgan County,9.1
2015,January,Missouri,Lafayette County,6.2
2015,January,Missouri,Marion County,5.1
2015,January,Missouri,Perry County,5
2015,January,Missouri,Howard County,5.8
2015,January,Missouri,Phelps County,6.2
2015,January,Missouri,Holt County,4.6
2015,January,Missouri,Douglas County,7.1
2015,January,Missouri,Pemiscot County,8.8
2015,January,Missouri,Gasconade County,5.3
2015,January,Missouri,Texas County,7.8
2015,January,Missouri,Caldwell County,6.9
2015,January,Missouri,Randolph County,6.7
2015,January,Missouri,Ozark County,9.1
2015,January,Missouri,Osage County,4.5
2015,January,Missouri,Saint Clair County,7.5
2015,January,Missouri,Scotland County,5.6
2015,January,Missouri,Oregon County,6.9
2015,January,Missouri,Shelby County,5.8
2015,January,Missouri,Platte County,5.7
2015,January,Missouri,Sullivan County,7
2015,January,Missouri,Taney County,17.3
2015,January,Missouri,Warren County,6.2
2015,January,Missouri,Wayne County,7.3
2015,January,Missouri,Stone County,15.2
2015,January,Missouri,Callaway County,5.5
2015,January,Missouri,Gentry County,5.2
2015,January,Missouri,Cedar County,5.3
2015,January,Missouri,Audrain County,5.3
2015,January,Missouri,Reynolds County,8.2
2015,January,Missouri,Ray County,8.2
2015,January,Missouri,Franklin County,6.2
2015,January,Missouri,Mercer County,4.6
2015,January,Missouri,Johnson County,6.2
2015,January,Missouri,Clay County,6.5
2015,January,Missouri,Henry County,6.7
2015,January,Missouri,Crawford County,7.5
2015,January,Missouri,Barton County,5.9
2015,January,Missouri,Washington County,8.3
2015,January,Missouri,Carter County,10
2015,January,Missouri,Harrison County,6.8
2015,January,Missouri,Putnam County,4.8
2015,January,Missouri,Andrew County,4.7
2015,January,Missouri,Saint Francois County,7.2
2015,January,Missouri,Daviess County,6.4
2015,January,Missouri,Montgomery County,6.1
2015,January,Missouri,Miller County,8.7
2015,January,Missouri,Nodaway County,5.5
2015,January,Missouri,Saint Charles County,4.5
2015,January,Missouri,Newton County,4.9
2015,January,Missouri,Moniteau County,6
2015,January,Missouri,Polk County,5.6
2015,January,Missouri,Dekalb County,6.3
2015,January,Missouri,Maries County,6.2
2015,January,Missouri,Buchanan County,5.1
2015,January,Missouri,Wright County,6.7
2015,January,Missouri,Sainte Genevieve County,5.9
2015,January,Missouri,Bollinger County,6.8
2015,January,Missouri,Grundy County,4.3
2015,January,Missouri,Adair County,6.1
2015,January,Missouri,Pettis County,6
2015,January,Missouri,Carroll County,6.9
2015,January,Missouri,Lewis County,5.3
2015,January,Missouri,Jackson County,7
2015,January,Missouri,Hickory County,8
2015,January,Missouri,Cass County,5.8
2015,January,Missouri,Atchison County,4.8
2015,January,Missouri,Dent County,6.6
2015,January,Missouri,Greene County,4.5
2015,January,Missouri,Worth County,4.3
2015,January,Missouri,Cooper County,6.2
2015,January,Missouri,Dallas County,7.3
2015,January,Missouri,Ripley County,8.9
2015,January,Missouri,Saint Louis City,6.7
2015,January,Missouri,Shannon County,9.2
2015,January,Ohio,Pickaway County,6.1
2015,January,Ohio,Monroe County,11.4
2015,January,Ohio,Madison County,5.1
2015,January,Ohio,Tuscarawas County,6.5
2015,January,Ohio,Williams County,5.5
2015,January,Ohio,Adams County,10.9
2015,January,Ohio,Marion County,6.6
2015,January,Ohio,Knox County,5.6
2015,January,Ohio,Champaign County,5.5
2015,January,Ohio,Fairfield County,5.4
2015,January,Ohio,Hardin County,5.7
2015,January,Ohio,Pike County,9.8
2015,January,Ohio,Logan County,5.3
2015,January,Ohio,Columbiana County,7.1
2015,January,Ohio,Lawrence County,7
2015,January,Ohio,Butler County,5.6
2015,January,Ohio,Defiance County,5.8
2015,January,Ohio,Trumbull County,7.6
2015,January,Ohio,Clinton County,7.8
2015,January,Ohio,Brown County,8.2
2015,January,Ohio,Clark County,6.1
2015,January,Ohio,Ross County,6.9
2015,January,Ohio,Holmes County,4.3
2015,January,Ohio,Huron County,10
